name,description,productImageUrl,collection,sku,visible
"6"" Zygo - Schlumbergera Truncata","Break off a section of the steam and plant it in some soil to grow a new cactus. Ensure daily period of 12 hours darkness and will flower again within 2 months <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_c41bbf47867346e1adebc4732c6447c5~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td>    <td>Bright location; avoid direct hot afternoon sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly, keeping soil moist. The soil must not stay too wet, so discard excess water.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td>    <td>Fertilize biweekly.</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 14° - 22°C / 57° - 72°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_cd45190fa2a6431d9b14aa0fc9cc23d2~mv2.jpg;23f81e_5971772dc6704fe688bb0f3815e6dc7c~mv2.jpg,"6"" pots;Christmas;Pet Pals;Easy Growing",7115530000,TRUE
"6"" Amaryllis - Assorted","This Amaryllis will usually produce up to 3 flowers with bright red and white stripes. These blooms are unique, having 2 layers of frilly petals. The blooms will open in sequence, being completely open 2 to 3 days after blooming started. May require staking. <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td>    <td>Bright location; tolerates direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly, discarding excess. Allow soil to dry out slightly before watering.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td>    <td>Fertilize biweekly.</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 18° - 24°C / 64° - 75°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_ad9ee2f8a4b142efa21b789d568c49e8~mv2.jpg,"6"" pots;Christmas",3115600000,TRUE
"6"" Helleborus","Helleborus are a gorgeous Christmas Rose with large, pristine&nbsp;white flowers and crowns of golden-yellow stamens. They are one of the easier and most rewarding garden plants to grow.&nbsp;Their ability to bloom in the darkest months of the year when everything else is frozen solid make them a valuable asset to any garden. Christmas Rose's will produce flowers from late fall up until early spring. Performs best in partial shade to full shade.",23f81e_320c92b095764e6d9df5457bebb91415~mv2.jpg,"6"" pots;Christmas;Flowering Plants",6615528000,TRUE
"6"" Hyacinth","Each plant will produce one thick flower stem, which will be covered in dozens of small, waxy flowers. The smell of hyacinth is strong, sweet and very recognizable. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; keep out of direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, keeping soil evenly moist. Discard excess water.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilizer not necessary</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 7° - 18°C / 45° - 65°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_ba25d2263abb46c0b596ecd617a202ac~mv2.jpg;23f81e_1837cfa1035a40998407ec6e126e9f25~mv2.jpg,"6"" pots;Bulbs;Spring Starters",3115580000,TRUE
"7"" Kalsettia","Enjoy a long lasting duo of cheery holiday poinsettia and long lasting, easy-to-care-for kalanchoe <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td>    <td>Bright location; keep out of direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly, keeping soil evenly moist. Discard excess water.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td>    <td>Fertilizer not necessary</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 7° - 18°C / 45° - 65°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p>",23f81e_e7776902f05d402a9c98e61c4071a830~mv2.jpg,Christmas,7118620000,TRUE
"4"" Crocus","These cheerful flowers are the first to herald spring. With thin, grass-like leaves, these large, cup-like flowers will appear between late winter and early spring. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Place in a bright location, occasional direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, keeping soil evenly moist.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize monthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 6° - 16°C / 40° - 60°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_6c50983043cb495499bb6e09131d88c4~mv2.jpg,"Spring Starters;Bulbs;Flowering Plants;4"" pots",3110280000,TRUE
"4"" Daffodil - Dwarf","The name 'Tête à Tête' comes from the tendency for 2 blooms to come up at the same time, facing each other. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location with plenty of indirect sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, keeping soil lightly moist. Discard excess water.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize biweekly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 6° - 16°C / 40° - 60°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_cdeb7e2fa1a446e5b22c12a608e06588~mv2.jpg;23f81e_ff2b046a11224c7d9264c2c5b4e2de5e~mv2.jpg,"Spring Starters;Bulbs;Flowering Plants;4"" pots",3110700000,TRUE
"4"" Hyacinth","Each plant will produce one thick flower stem, which will be covered in dozens of small, waxy flowers. The smell of hyacinth is strong, sweet and very recognizable. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; keep out of direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, keeping soil evenly moist. Discard excess water.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilizer not necessary</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 7° - 18°C / 45° - 65°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_868b6b1a621f42b59750f7f44ebb7f86~mv2.jpg;23f81e_595663072c7740c08db8f2fa3bc673d0~mv2.jpg,"Spring Starters;Bulbs;Flowering Plants;4"" pots",3110580000,TRUE
"4"" Mini Iris","The delicate stature of this dwarf iris is an elegant touch for any home or garden. The beautiful blooms last 5 to 10 days. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; occasional direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, discarding excess water. Allow soil to become dry to the touch before watering.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilize monthly.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 6 ° - 18°C / 42° - 65°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_7f891f8e4d174a8cbd65d8a9823dafff~mv2.jpg,"Spring Starters;Bulbs;Flowering Plants;4"" pots",3110680000,TRUE
"4"" Polka Dot","The leaves are what gives this plant its name: they are splattered with white, pink, or red polka dots. While these plants look great alone, they look amazing in mixed planters as well. <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td>    <td>Bright location; keep out of direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water regularly, keeping soil evenly moist. Discard any excess water.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" width=""28"" height=""30""></td>    <td>Fertilize biweekly.</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 15° - 27°C / 59° - 80°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_5d3fab05f59f48caace180deb0a40079~mv2.jpg;23f81e_956ec0df4e6b4834a8dffada5febc95f~mv2.jpg,"Flowering Plants;4"" pots",1110120000,TRUE
"4"" Spring Bulbs","Remember that different bulb plants will flower at different times. After all bulbs have flowered, clean the bulbs and store in a cool, dark place to plant next year. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; minimal to no direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water moderately, allowing soil to become dry to the touch between water applications. Discard excess water.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilizer not necessary.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 14° - 18°C / 57° - 66°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_9d1cb0072769499f8b268a32a422f793~mv2.jpg,"Bulbs;Flowering Plants;4"" pots",3110930000,TRUE
"7"" Cacti & Succulent Planter","cacti are the easiest plant to care for. Plant in planters or decorative pots. Be careful when handling Cacti. The spines (needles) can pierce the skin. Use tape or tweezers to remove. <p></p> <p>&nbsp;</p> <table border=""1"">  <tbody>   <tr>    <td><img title=""1-fullsun.jpg"" src=""http://static.wixstatic.com/media/2413ef_20626b85237e47c0bb3641813133c26c~mv2.jpg"" alt=""1-fullsun.jpg"" width=""28"" height=""30""></td>    <td>Very bright location, lots of light; prefers direct sunlight.</td>   </tr>   <tr>    <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td>    <td>Water lightly; allow soil to dry out between water applications.</td>   </tr>   <tr>    <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" width=""28"" height=""30""></td>    <td>Fertilize sparingly.</td>   </tr>   <tr>    <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td>    <td>Temperature: 5° - 35°C / 41° - 95°F</td>   </tr>  </tbody> </table> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",23f81e_2787edcfe56346edab22337d2697c583~mv2.jpg,Cacti & Succulents;Desert Jewels,7100550500,TRUE
"7"" Mixed Bulb Pan","Remember that different bulb plants will flower at different times. After all bulbs have flowered, clean the bulbs and store in a cool, dark place to plant next year. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location; minimal to no direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water moderately, allowing soil to become dry to the touch between water applications. Discard excess water.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilizer not necessary.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 14° - 18°C / 57° - 66°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_f86724a40d8042b3ab733e5c78839f87~mv2.jpg,Flowering Plants;Bulbs,7118900100,TRUE
"4"" Primula Acaulis","Delicate, brightly colored flowers grow close to the foliage. They mix well with Spring bulbs, like Tulips and Daffodils. 
<p></p> 
<p>&nbsp;</p> 
<table border=""1""> 
 <tbody> 
  <tr> 
   <td><img title=""1-location.jpg"" src=""http://static.wixstatic.com/media/2413ef_20b64bd6d04843b590c5b66cfdd51869~mv2.jpg"" alt=""1-location.jpg"" width=""28"" height=""30""></td> 
   <td>Bright location with minimal to no direct sunlight.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-water.jpg"" src=""http://static.wixstatic.com/media/2413ef_b265fd747b2b4b4d932bc051160d26c0~mv2.jpg"" alt=""1-water.jpg"" width=""28"" height=""30""></td> 
   <td>Water regularly, allowing soil to become dry to the touch between water applications.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-fertilize.jpg"" src=""http://static.wixstatic.com/media/2413ef_a028c85c20fd418b9cf470f6d36925c2~mv2.jpg"" alt=""1-fertilize.jpg"" width=""28"" height=""30""></td> 
   <td>Fertilizer is not necessary.</td> 
  </tr> 
  <tr> 
   <td><img title=""1-temp.jpg"" src=""http://static.wixstatic.com/media/2413ef_c82c7b955a6d45129cfe9ea4d26f730a~mv2.jpg"" alt=""1-temp.jpg"" width=""28"" height=""30""></td> 
   <td>Temperature: 10° - 18°C / 50° - 64°F</td> 
  </tr> 
 </tbody> 
</table> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",23f81e_934c824f4da84a40b8dce125125e5d01~mv2.jpg;23f81e_56630c3e11af4c7395ae71d2dadfa3f9~mv2.jpg;23f81e_442ed13a8c72473f87691d9f5292d9b4~mv2.jpg;23f81e_3dc49b9cbdf1405d909892fb6096553b~mv2.jpg;23f81e_192208c879e546cf8d443a2cffeafadb~mv2.jpg;23f81e_01a7b468fd3c40cc8a767703f551e2d1~mv2.jpg,"Bulbs;Flowering Plants;4"" pots",3110770000,TRUE
